Total_Mortality,Cardiovascular_Mortality,Temperature,Relative_Humidity,Carbon_Monoxide,Sulfur_Dioxideglm.LAshumway,Nitrogen_Dioxide,Hydrocarbons,Ozone,Particulates,action
0.7298608223771216,0.6120105179588611,-0.32366689496632567,-0.08155513818458604,0.3064187984058393,0.02083107218486981,0.0831046533359494,0.21255000555967488,-0.3292756993616068,0.27060025915499536,done
176.53177083333333,93.23135416666666,71.20598958333335,56.528229166666684,9.142552083333333,2.8266666666666667,11.376666666666665,53.54255208333334,6.756614583333331,51.3930208333333,done
162.22534391534387,85.24513227513229,76.02354497354496,60.60714285714288,6.980634920634924,2.8307936507936513,10.827671957671956,47.87328042328039,9.233333333333334,43.159523809523805,done
0.7081248346108595,0.5828147924964979,-0.333987313959741,-0.09581453126849114,0.3089815273709975,-0.00563570240036027,0.06101495479498452,0.2156345586138588,-0.3718025555316918,0.282550492862091,log
5.170133003609659,4.5286048846879945,4.257709673011081,4.000892152193815,2.105239620409639,0.9588150184741351,2.3609792399082825,3.945361018467569,1.7269123341007264,3.89396405104775,log
5.087347912809316,4.4417424292429,4.325349505581422,4.086840471184397,1.8509587995281995,0.9869284830674299,2.325582370732123,3.8347829323121556,2.1081755608183332,3.713867215791061,log
0.7081248346108596,0.582814792496498,-0.333987313959741,-0.09581453126849108,0.30898152737099754,-0.0056357024003602495,0.06101495479498452,0.2156345586138588,-0.3718025555316918,0.2825504928620909,zscore
0.48575895222954385,0.33125285101096763,-0.17407434618094697,-0.3387810474754645,0.19620170749410706,-0.07770180072824372,0.026771734970884628,0.17379101727096366,-0.32317431604856667,0.2238190267051903,zscore
-0.321636282256613,-0.2614699134062835,0.1900203952012625,-0.02775826361975047,-0.15089194637639586,-0.025462901685739035,-0.04383783545667914,-0.09831641657700864,0.08765119624218301,-0.14111296109602092,zscore
0.7081248346108596,0.582814792496498,-0.333987313959741,-0.09581453126849108,0.30898152737099754,-0.0056357024003602495,0.06101495479498452,0.2156345586138588,-0.3718025555316918,0.2825504928620909,done
0.48575895222954385,0.33125285101096763,-0.17407434618094697,-0.3387810474754645,0.19620170749410706,-0.07770180072824372,0.026771734970884628,0.17379101727096366,-0.32317431604856667,0.2238190267051903,done
-0.321636282256613,-0.2614699134062835,0.1900203952012625,-0.02775826361975047,-0.15089194637639586,-0.025462901685739035,-0.04383783545667914,-0.09831641657700864,0.08765119624218301,-0.14111296109602092,done
